snippet_id,song_title,section,artist,key,key_mode,roman_progression,chord_progression_raw
TS_894,all too well (10 minute version) (taylor's version) (from the vault),Bridge,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_895,all too well (10 minute version) (taylor's version) (from the vault),Outro,Taylor Swift,F,major,"['I', 'II', 'V', 'iii']","['F', 'G', 'C', 'Am']"
TS_896,we were happy (taylor's version) (from the vault),Intro,Taylor Swift,C,major,"['I', 'V', 'IV']","['C', 'G', 'F']"
TS_897,we were happy (taylor's version) (from the vault),Verse,Taylor Swift,C,major,"['I', 'V', 'IV', 'vi']","['C', 'G', 'F', 'Am']"
TS_898,we were happy (taylor's version) (from the vault),Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_899,we were happy (taylor's version) (from the vault),Bridge,Taylor Swift,A,minor,"['i', 'VI', 'III', 'VII']","['Am', 'F', 'C', 'G']"
TS_900,we were happy (taylor's version) (from the vault),Outro,Taylor Swift,A,minor,"['i', 'VI', 'III', 'VII', 'VI']","['Am', 'F', 'C', 'G', 'F']"
TS_901,champagne problems,Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_902,champagne problems,Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_903,champagne problems,Bridge,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_904,champagne problems,Outro,Taylor Swift,C,major,"['I', 'V']","['C', 'G']"
TS_905,out of the woods (taylor's version),Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_906,out of the woods (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_907,out of the woods (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_908,cornelia street,Intro,Taylor Swift,C,major,"['I', 'V', 'IV']","['C', 'G', 'F']"
TS_909,cornelia street,Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_910,cornelia street,Pre-Chorus,Taylor Swift,G,major,"['I', 'ii', 'VI']","['G', 'Am', 'F']"
TS_911,cornelia street,Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_912,cornelia street,Bridge,Taylor Swift,G,major,"['I', 'ii', 'VI']","['G', 'Am', 'F']"
TS_913,cornelia street,Outro,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_914,i wish you would (taylor's version),Intro,Taylor Swift,C,major,['I'],['C']
TS_915,i wish you would (taylor's version),Verse,Taylor Swift,C,major,['I'],['C']
TS_916,i wish you would (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'I', 'IV']","['C', 'G', 'Am', 'C', 'F']"
TS_917,i wish you would (taylor's version),Post-Chorus,Taylor Swift,G,major,"['I', 'IV', 'ii', 'IV', 'VI']","['G', 'C', 'Am', 'C', 'F']"
TS_918,i wish you would (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'V', 'vi', 'I', 'IV']","['C', 'G', 'Am', 'C', 'F']"
TS_919,i wish you would (taylor's version),Outro,Taylor Swift,C,major,"['I', 'V', 'vi', 'I', 'IV']","['C', 'G', 'Am', 'C', 'F']"
TS_920,evermore,Intro,Taylor Swift,C#,major,"['I', 'IV', 'I', 'IV']","['C#', 'F#', 'C#', 'F#']"
TS_921,evermore,Verse,Taylor Swift,C#,major,"['I', 'IV', 'I', 'IV']","['C#', 'F#', 'C#', 'F#']"
TS_922,evermore,Chorus,Taylor Swift,C#,major,"['I', 'IV', 'I', 'IV']","['C#', 'F#', 'C#', 'F#']"
TS_923,evermore,Post-Chorus,Taylor Swift,F#,major,['I'],['F#']
TS_924,evermore,Bridge,Taylor Swift,F#,major,"['I', 'II', 'iii']","['F#', 'G#', 'A#m']"
TS_925,evermore,Outro,Taylor Swift,F#,major,"['I', 'V']","['F#', 'C#']"
TS_926,the tortured poets department,Verse,Taylor Swift,C,major,"['I', 'IV', 'vi', 'V']","['C', 'F', 'Am', 'G']"
TS_927,the tortured poets department,Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'V']","['C', 'F', 'Am', 'G']"
TS_928,the tortured poets department,Bridge,Taylor Swift,C,major,"['I', 'IV', 'vi', 'V']","['C', 'F', 'Am', 'G']"
TS_929,the tortured poets department,Outro,Taylor Swift,A,minor,"['i', 'VII', 'III', 'VI']","['Am', 'G', 'C', 'F']"
TS_930,is it over now? (taylor's version) (from the vault),Intro,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_931,is it over now? (taylor's version) (from the vault),Verse,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_932,is it over now? (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_933,is it over now? (taylor's version) (from the vault),Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV', 'I']","['C', 'F', 'Am', 'F', 'C']"
TS_934,is it over now? (taylor's version) (from the vault),Post-Chorus,Taylor Swift,C,major,['I'],['C']
TS_935,is it over now? (taylor's version) (from the vault),Bridge,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV', 'I']","['C', 'F', 'Am', 'F', 'C']"
TS_936,is it over now? (taylor's version) (from the vault),Outro,Taylor Swift,F,major,"['I', 'iii', 'I', 'V']","['F', 'Am', 'F', 'C']"
TS_937,the alchemy,Verse,Taylor Swift,C,major,"['I', 'IV', 'I', 'IV', 'V']","['C', 'F', 'C', 'F', 'G']"
TS_938,the alchemy,Pre-Chorus,Taylor Swift,F,major,"['I', 'V']","['F', 'C']"
TS_939,the alchemy,Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_940,the alchemy,Post-Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_941,the alchemy,Bridge,Taylor Swift,C,major,"['I', 'I', 'II', 'V', 'I']","['C', 'C', 'D', 'G', 'C']"
TS_942,the alchemy,Outro,Taylor Swift,C,major,"['I', 'IV']","['C', 'F']"
TS_943,the archer,Verse,Taylor Swift,G,major,"['I', 'ii', 'VI']","['G', 'Am', 'F']"
TS_944,the archer,Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_945,the archer,Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_946,the archer,Bridge,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_947,the archer,Outro,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_948,labyrinth,Intro,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_949,labyrinth,Verse,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_950,labyrinth,Pre-Chorus,Taylor Swift,A,minor,"['i', 'VI', 'i', 'VI']","['Am', 'F', 'Am', 'F']"
TS_951,labyrinth,Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_952,labyrinth,Post-Chorus,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_953,getaway car,Verse,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_954,getaway car,Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_955,getaway car,Chorus,Taylor Swift,C,major,"['I', 'ii', 'IV']","['C', 'Dm', 'F']"
TS_956,getaway car,Bridge,Taylor Swift,D,major,"['I', 'V', 'ii', 'IV', 'V', 'ii', 'iv']","['D', 'A', 'Em', 'GD', 'A', 'Em', 'Gm']"
TS_957,getaway car,Outro,Taylor Swift,D,major,"['I', 'V', 'ii', 'IV']","['D', 'A', 'Em', 'G']"
TS_958,bejeweled,Intro,Taylor Swift,G,major,['I'],['G']
TS_959,bejeweled,Verse,Taylor Swift,C,major,"['I', 'ii', 'vi', 'V']","['C', 'Dm', 'Am', 'G']"
TS_960,bejeweled,Chorus,Taylor Swift,C,major,"['I', 'ii', 'vi', 'V']","['C', 'Dm', 'Am', 'G']"
TS_961,bejeweled,Post-Chorus,Taylor Swift,C,major,"['I', 'ii', 'VI', 'V']","['C', 'Dm', 'A', 'G']"
TS_962,bejeweled,Bridge,Taylor Swift,C,major,"['I', 'I', 'V']","['C', 'C', 'G']"
TS_963,bejeweled,Outro,Taylor Swift,D,minor,"['i', 'v', 'IV', 'VII']","['Dm', 'Am', 'G', 'C']"
TS_964,my tears richochet,Intro,Taylor Swift,A,minor,"['i', 'VII', 'v', 'VI']","['Am', 'G', 'Em', 'F']"
TS_965,my tears richochet,Verse,Taylor Swift,A,minor,"['i', 'VII', 'v', 'VI']","['Am', 'G', 'Em', 'F']"
TS_966,my tears richochet,Chorus,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_967,my tears richochet,Bridge,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_968,my tears richochet,Outro,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_969,delicate,Intro,Taylor Swift,C,major,['I'],['CHORUS']
TS_970,delicate,Verse,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_971,delicate,Chorus,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_972,delicate,Post-Chorus,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_973,delicate,Outro,Taylor Swift,C,major,"['I', 'ii', 'vi', 'IV']","['C', 'Dm', 'Am', 'F']"
TS_974,come in with the rain (taylor's version),Intro,Taylor Swift,D,major,"['I', 'V', 'ii', 'IV']","['D', 'A', 'Em', 'G']"
TS_975,come in with the rain (taylor's version),Verse,Taylor Swift,D,major,"['I', 'V', 'ii', 'IV']","['D', 'A', 'Em', 'G']"
TS_976,come in with the rain (taylor's version),Pre-Chorus,Taylor Swift,E,minor,"['i', 'VII', 'III', 'IV']","['Em', 'D', 'G', 'A']"
TS_977,come in with the rain (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'II', 'V', 'iii']","['C', 'D', 'G', 'Em']"
TS_978,come in with the rain (taylor's version),Bridge,Taylor Swift,E,minor,"['i', 'III', 'VII', 'IV']","['Em', 'G', 'D', 'A']"
TS_979,come in with the rain (taylor's version),Outro,Taylor Swift,D,major,"['I', 'V', 'ii', 'I']","['D', 'A', 'Em', 'D']"
TS_980,closure,Intro,Taylor Swift,D,major,"['I', 'II', 'V', 'I']","['D', 'E', 'A', 'D']"
TS_981,closure,Verse,Taylor Swift,D,major,"['I', 'II', 'V', 'I', 'iii']","['D', 'E', 'A', 'D', 'F#m']"
TS_982,closure,Chorus,Taylor Swift,D,major,"['I', 'II', 'V', 'I', 'iii']","['D', 'E', 'A', 'D', 'F#m']"
TS_983,closure,Bridge,Taylor Swift,D,major,"['I', 'II', 'V', 'I', 'I', 'II', 'iii', 'I']","['D', 'E', 'A', 'D', 'D', 'E', 'F#m', 'D']"
TS_984,paris,Intro,Taylor Swift,C,major,"['I', 'II', 'V', 'iii']","['C', 'D', 'G', 'Em']"
TS_985,paris,Verse,Taylor Swift,C,major,"['I', 'II', 'V']","['C', 'D', 'G']"
TS_986,paris,Pre-Chorus,Taylor Swift,C,major,"['I', 'II', 'V']","['C', 'D', 'G']"
TS_987,paris,Chorus,Taylor Swift,C,major,"['I', 'II', 'V']","['C', 'D', 'G']"
TS_988,paris,Bridge,Taylor Swift,C,major,"['I', 'II', 'V']","['C', 'D', 'G']"
TS_989,paris,Outro,Taylor Swift,C,major,"['I', 'II', 'V']","['C', 'D', 'G']"
TS_990,begin again (taylor's version),Intro,Taylor Swift,G,major,['I'],['G']
TS_991,begin again (taylor's version),Verse,Taylor Swift,G,major,"['I', 'IV', 'I', 'IV']","['G', 'C', 'G', 'C']"
TS_992,begin again (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'II', 'iii', 'V']","['C', 'D', 'Em', 'G']"
TS_993,begin again (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'II', 'vii', 'I']","['C', 'D', 'Bm', 'C']"
TS_994,begin again (taylor's version),Outro,Taylor Swift,C,major,"['I', 'II']","['C', 'D', 'NC']"
TS_995,fortnight (featuring post malone),Intro,Taylor Swift,B,major,['I'],['B']
TS_996,fortnight (featuring post malone),Verse,Taylor Swift,E,major,"['I', 'II', 'vii', 'iii']","['E', 'F#', 'D#m', 'G#m']"
TS_997,fortnight (featuring post malone),Chorus,Taylor Swift,E,major,"['I', 'II', 'vii', 'iii']","['E', 'F#', 'D#m', 'G#m']"
TS_998,fortnight (featuring post malone),Bridge,Taylor Swift,E,major,"['I', 'II', 'vii', 'iii']","['E', 'F#', 'D#m', 'G#m']"
TS_999,fortnight (featuring post malone),Outro,Taylor Swift,E,major,"['I', 'II', 'vii', 'iii']","['E', 'F#', 'D#m', 'G#m']"
TS_1000,i can fix him (no really i can),Verse,Taylor Swift,D,major,"['I', 'II', 'VI']","['D', 'E', 'B']"
TS_1001,i can fix him (no really i can),Chorus,Taylor Swift,D,major,"['I', 'II', 'vii', 'iii']","['D', 'E', 'C#m', 'F#m']"
TS_1002,i can fix him (no really i can),Bridge,Taylor Swift,D,major,"['I', 'II', 'vii', 'iii']","['D', 'E', 'C#m', 'F#m']"
TS_1003,gorgeous,Intro,Taylor Swift,C,major,['I'],['C']
TS_1004,gorgeous,Verse,Taylor Swift,C,major,"['I', 'I', 'V', 'vi', 'IV', 'V']","['C', 'C', 'G', 'Am', 'F', 'G']"
TS_1005,gorgeous,Pre-Chorus,Taylor Swift,F,major,"['I', 'vii', 'I', 'vii', 'II']","['F7/C', 'Em', 'F', 'Em', 'G']"
TS_1006,gorgeous,Chorus,Taylor Swift,C,major,"['I', 'I']","['C', 'C/Am/F/G']"
TS_1007,gorgeous,Bridge,Taylor Swift,F,major,"['I', 'iii', 'II', 'vi']","['F', 'Am', 'G', 'Dm']"
TS_1008,gorgeous,Outro,Taylor Swift,C,major,"['I', 'I', 'vi', 'IV']","['C', 'C', 'Am', 'F']"
TS_1009,loml,Intro,Taylor Swift,C,major,"['I', 'vi', 'V']","['C', 'Am', 'G']"
TS_1010,loml,Verse,Taylor Swift,C,major,"['I', 'vi', 'V']","['C', 'Am', 'G']"
TS_1011,loml,Chorus,Taylor Swift,C,major,"['I', 'vi', 'V']","['C', 'Am', 'G']"
TS_1012,loml,Post-Chorus,Taylor Swift,F,major,"['I', 'iii', 'II', 'V', 'iii', 'II']","['F', 'Am', 'G', 'C', 'Am', 'G']"
TS_1013,loml,Bridge,Taylor Swift,D,minor,"['i', 'ii', 'III', 'IV', 'VII']","['Dm', 'Em', 'F', 'G', 'C']"
TS_1014,white horse (taylor's version),Intro,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_1015,white horse (taylor's version),Verse,Taylor Swift,C,major,"['I', 'IV', 'vi', 'IV']","['C', 'F', 'Am', 'F']"
TS_1016,white horse (taylor's version),Pre-Chorus,Taylor Swift,A,minor,"['i', 'VI', 'VII']","['Am', 'F', 'G']"
TS_1017,white horse (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1018,white horse (taylor's version),Bridge,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'III', 'VII', 'VI', 'I']","['Am', 'G', 'F', 'C', 'G', 'F', 'Bb']"
TS_1019,white horse (taylor's version),Outro,Taylor Swift,A,minor,"['i', 'VI', 'III', 'VI']","['Am', 'F', 'C', 'F']"
TS_1020,me!,Verse,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1021,me!,Pre-Chorus,Taylor Swift,C,major,"['I', 'I', 'I', 'I']","['C', 'C', 'C', 'C']"
TS_1022,me!,Chorus,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1023,me!,Outro,Taylor Swift,B,major,['I'],['BRIDGE']
TS_1024,surburban legends (taylor's version) (from the vault),Verse,Taylor Swift,C,major,"['I', 'vi', 'IV']","['C', 'Am', 'F']"
TS_1025,surburban legends (taylor's version) (from the vault),Chorus,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1026,surburban legends (taylor's version) (from the vault),Bridge,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1027,new year's day,Verse,Taylor Swift,C,major,"['I', 'vi', 'IV']","['C', 'Am', 'F']"
TS_1028,new year's day,Chorus,Taylor Swift,C,major,"['I', 'vi', 'IV', 'I']","['C', 'Am', 'F', 'C']"
TS_1029,new year's day,Post-Chorus,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1030,new year's day,Bridge,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1031,new year's day,Outro,Taylor Swift,C,major,"['I', 'vi', 'IV', 'V']","['C', 'Am', 'F', 'G']"
TS_1032,question…?,Verse,Taylor Swift,C,major,"['I', 'vi', 'ii', 'V', 'V']","['C', 'Am', 'Dm', 'G', 'G']"
TS_1033,question…?,Chorus,Taylor Swift,C,major,"['I', 'vi', 'ii', 'V']","['C', 'Am', 'Dm', 'G']"
TS_1034,question…?,Bridge,Taylor Swift,C,major,"['I', 'ii', 'I', 'V', 'vi', 'V', 'IV', 'I']","['C', 'Dm', 'C', 'G', 'Am', 'G', 'F', 'C']"
TS_1035,so long london,Intro,Taylor Swift,D,major,"['I', 'vi', 'II', 'V']","['D', 'Bm', 'E', 'A']"
TS_1036,so long london,Verse,Taylor Swift,D,major,"['I', 'vi', 'II', 'V']","['D', 'Bm', 'E', 'A']"
TS_1037,so long london,Chorus,Taylor Swift,D,major,"['I', 'vi', 'II', 'V']","['D', 'Bm', 'E', 'A']"
TS_1038,so long london,Bridge,Taylor Swift,A,major,"['I', 'V', 'ii', 'vi']","['A', 'E', 'Bm', 'F#m']"
TS_1039,so long london,Outro,Taylor Swift,B,minor,"['i', 'III', 'VII', 'IV']","['Bm', 'D', 'A', 'E']"
TS_1040,marjorie,Intro,Taylor Swift,F,major,['I'],['F']
TS_1041,marjorie,Verse,Taylor Swift,D,minor,"['i', 'VI', 'III', 'VII']","['Dm', 'A#', 'F', 'C']"
TS_1042,marjorie,Pre-Chorus,Taylor Swift,F,major,"['I', 'IV', 'I', 'V']","['F', 'A#', 'F', 'C']"
TS_1043,marjorie,Chorus,Taylor Swift,D,minor,"['i', 'VI', 'III', 'VII']","['Dm', 'A#', 'F', 'C']"
TS_1044,marjorie,Bridge,Taylor Swift,D,minor,"['i', 'VI', 'III', 'VII', 'iv']","['Dm', 'A#', 'F', 'C', 'Gm']"
TS_1045,marjorie,Outro,Taylor Swift,G,minor,"['i', 'III', 'VII', 'IV']","['Gm', 'A#', 'F', 'C']"
TS_1046,better than revenge (taylor's version),Intro,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A.']"
TS_1047,better than revenge (taylor's version),Verse,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A']"
TS_1048,better than revenge (taylor's version),Chorus,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A']"
TS_1049,better than revenge (taylor's version),Bridge,Taylor Swift,A,major,"['I', 'ii', 'VI', 'IV']","['A', 'Bm', 'G', 'D']"
TS_1050,better than revenge (taylor's version),Outro,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A']"
TS_1051,mastermind,Intro,Taylor Swift,E,major,['I'],['E']
TS_1052,mastermind,Verse,Taylor Swift,E,major,"['I', 'IV']","['E', 'A']"
TS_1053,mastermind,Pre-Chorus,Taylor Swift,A,major,"['I', 'V', 'I', 'vi']","['A', 'E', 'A', 'F#m']"
TS_1054,mastermind,Chorus,Taylor Swift,C#,minor,"['i', 'VI', 'VII', 'III', 'II']","['C#m', 'A', 'B', 'E', 'D#']"
TS_1055,mastermind,Bridge,Taylor Swift,E,major,"['I', 'IV', 'iii', 'I', 'IV', 'V']","['E', 'A', 'G#m', 'E', 'A', 'B']"
TS_1056,i knew you were trouble (taylor's version),Intro,Taylor Swift,F#,major,['I'],['F#']
TS_1057,i knew you were trouble (taylor's version),Verse,Taylor Swift,F#,major,"['I', 'V', 'vi', 'IV']","['F#', 'C#', 'D#m', 'B']"
TS_1058,i knew you were trouble (taylor's version),Pre-Chorus,Taylor Swift,F#,major,"['I', 'V', 'vi']","['F#', 'C#', 'D#m']"
TS_1059,i knew you were trouble (taylor's version),Chorus,Taylor Swift,D#,minor,"['i', 'VI', 'VII', 'III', 'VII']","['D#m', 'B', 'C#', 'F#', 'C#']"
TS_1060,i knew you were trouble (taylor's version),Post-Chorus,Taylor Swift,B,major,"['I', 'II', 'V', 'II', 'iii']","['B', 'C#', 'F#', 'C#', 'D#m']"
TS_1061,i knew you were trouble (taylor's version),Bridge,Taylor Swift,B,major,"['I', 'iii', 'I', 'V']","['B', 'D#m', 'B', 'F#']"
TS_1062,i knew you were trouble (taylor's version),Outro,Taylor Swift,D#,minor,"['i', 'VI', 'VII', 'III', 'VII']","['D#m', 'B', 'C#', 'F#', 'C#']"
TS_1063,superstar (taylor's version),Intro,Taylor Swift,D,major,"['I', 'V', 'vi', 'V']","['D', 'A', 'Bm', 'A']"
TS_1064,superstar (taylor's version),Verse,Taylor Swift,D,major,"['I', 'V', 'vi', 'V', 'I']","['D', 'A', 'Bm', 'A', 'D']"
TS_1065,superstar (taylor's version),Pre-Chorus,Taylor Swift,D,major,"['I', 'V', 'vi', 'V']","['D', 'A', 'Bm', 'A']"
TS_1066,superstar (taylor's version),Chorus,Taylor Swift,B,minor,"['i', 'VI', 'VII', 'III', 'VII']","['Bm', 'G', 'A', 'D', 'A']"
TS_1067,superstar (taylor's version),Bridge,Taylor Swift,E,major,"['I', 'V', 'ii']","['E', 'B', 'F#m']"
TS_1068,superstar (taylor's version),Outro,Taylor Swift,A,major,"['I', 'IV', 'I', 'ii']","['A', 'D', 'A', 'Bm']"
TS_1069,coney island,Intro,Taylor Swift,C,minor,"['i', 'I', 'III', 'iv', 'I']","['Cm', 'C#', 'D#', 'Fm', 'C#']"
TS_1070,coney island,Verse,Taylor Swift,C,minor,"['i', 'I', 'III', 'iv', 'I']","['Cm', 'C#', 'D#', 'Fm', 'C#']"
TS_1071,coney island,Chorus,Taylor Swift,C,minor,"['i', 'I', 'III', 'i']","['Cm', 'C#', 'D#', 'Cm']"
TS_1072,coney island,Bridge,Taylor Swift,C,minor,"['i', 'I', 'III']","['Cm', 'C#', 'D#']"
TS_1073,coney island,Outro,Taylor Swift,F,minor,"['i', 'VI', 'III', 'v']","['Fm', 'C#', 'G#', 'Cm']"
TS_1074,illicit affairs,Intro,Taylor Swift,A#,major,"['I', 'vi', 'IV', 'iii', 'V']","['A#', 'Gm', 'D#', 'Dm', 'F']"
TS_1075,illicit affairs,Verse,Taylor Swift,A#,major,"['I', 'vi', 'IV', 'iii', 'V']","['A#', 'Gm', 'D#', 'Dm', 'F']"
TS_1076,illicit affairs,Chorus,Taylor Swift,D,minor,"['i', 'I', 'III']","['Dm', 'D#', 'F']"
TS_1077,illicit affairs,Bridge,Taylor Swift,A#,major,"['I', 'vi', 'IV', 'V']","['A#', 'Gm', 'D#', 'F']"
TS_1078,illicit affairs,Outro,Taylor Swift,G,minor,"['i', 'III', 'VI', 'VII', 'III']","['Gm', 'A#', 'D#', 'F', 'A#']"
TS_1079,i look in people's windows,Intro,Taylor Swift,C#,minor,"['i', 'VI']","['C#m', 'A']"
TS_1080,i look in people's windows,Verse,Taylor Swift,C#,minor,"['i', 'VI']","['C#m', 'A']"
TS_1081,i look in people's windows,Pre-Chorus,Taylor Swift,C#,minor,"['i', 'VI']","['C#m', 'A']"
TS_1082,i look in people's windows,Chorus,Taylor Swift,C#,minor,"['i', 'VII', 'VI']","['C#m', 'B', 'A']"
TS_1083,babe (taylor's version) (from the vault),Intro,Taylor Swift,E,major,"['I', 'IV', 'vi', 'V']","['E', 'A', 'C#m', 'B']"
TS_1084,babe (taylor's version) (from the vault),Verse,Taylor Swift,E,major,"['I', 'IV', 'vi', 'V']","['E', 'A', 'C#m', 'B']"
TS_1085,babe (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,E,major,"['I', 'IV', 'vi', 'V']","['E', 'A', 'C#m', 'B']"
TS_1086,babe (taylor's version) (from the vault),Chorus,Taylor Swift,C#,minor,"['i', 'VII', 'III', 'VI']","['C#m', 'B', 'E', 'A']"
TS_1087,babe (taylor's version) (from the vault),Bridge,Taylor Swift,E,major,"['I', 'vi', 'V', 'IV', 'IV']","['E', 'C#m', 'B', 'A', 'A']"
TS_1088,babe (taylor's version) (from the vault),Outro,Taylor Swift,E,major,"['I', 'IV', 'vi', 'V']","['E', 'A', 'C#m', 'B']"
TS_1089,last kiss (taylor's version),Intro,Taylor Swift,Bb,major,"['I', 'vi', 'IV']","['Bb', 'Gm', 'Eb']"
TS_1090,last kiss (taylor's version),Verse,Taylor Swift,Bb,major,"['I', 'vi', 'IV']","['Bb', 'Gm', 'Eb']"
TS_1091,last kiss (taylor's version),Pre-Chorus,Taylor Swift,Eb,major,"['I', 'V', 'I', 'II']","['Eb', 'Bb', 'Eb', 'F']"
TS_1092,last kiss (taylor's version),Chorus,Taylor Swift,Bb,major,"['I', 'vi', 'IV', 'V']","['Bb', 'Gm', 'Eb', 'F']"
TS_1093,last kiss (taylor's version),Bridge,Taylor Swift,Bb,major,"['I', 'vi', 'IV', 'V', 'IV']","['Bb', 'Gm', 'Eb', 'F', 'Eb']"
TS_1094,last kiss (taylor's version),Outro,Taylor Swift,Bb,major,"['I', 'vi', 'IV', 'V', 'I']","['Bb', 'Gm', 'Eb', 'F', 'Bb']"
TS_1095,i can see you (taylor's version) (from the vault),Intro,Taylor Swift,E,major,"['I', 'I', 'V', 'VI']","['EBm', 'EBm', 'B', 'Db']"
TS_1096,i can see you (taylor's version) (from the vault),Verse,Taylor Swift,E,major,"['I', 'I', 'V', 'VI']","['EBm', 'EBm', 'B', 'Db']"
TS_1097,i can see you (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,B,major,"['I', 'II', 'IV', 'V', 'I', 'II', 'VI']","['B', 'Db', 'EBm', 'Gb', 'B', 'Db', 'Ab']"
TS_1098,i can see you (taylor's version) (from the vault),Chorus,Taylor Swift,B,major,"['I', 'II', 'V', 'IV', 'I', 'II', 'VI']","['B', 'Db', 'Gb', 'EBm', 'B', 'Db', 'Ab']"
